"Spend Period (Daily)","DOW","Slicer 1","Slicer 2","Slicer 3","Slicer 4","Slicer 5","Revenue Shared","Revenue Growth%"
"2026-05-29 00:00:00","6.Friday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",117.22434999999997,-0.31006533301119565
"2026-05-29 00:00:00","6.Friday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",106.57666999999994,0.29764037095313256
"2026-05-29 00:00:00","6.Friday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",10.934029999999998,-0.3973566218111769
"2026-05-29 00:00:00","6.Friday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",31.95306999999999,-0.17617064700872986
"2026-05-28 00:00:00","5.Thursday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",28.37728999999999,-0.08412611219267885
"2026-05-28 00:00:00","5.Thursday","Detective Vikrant","Overall","Overall","Overall","Overall",9.017280000000001,1.7493216091126955
"2026-05-28 00:00:00","5.Thursday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",17.12132,0.45289364060117343
"2026-05-28 00:00:00","5.Thursday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",138.2818899999999,-0.24492512858976545
"2026-05-28 00:00:00","5.Thursday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",114.70474000000003,0.08008880656154682
"2026-05-28 00:00:00","5.Thursday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",12.590650000000002,-0.21847494407325463
"2026-05-28 00:00:00","5.Thursday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",36.62939999999998,-0.2457302132726067
"2026-05-27 00:00:00","4.Wednesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",25.693020000000008,-0.2839978820644298
"2026-05-27 00:00:00","4.Wednesday","Detective Vikrant","Overall","Overall","Overall","Overall",10.384750000000002,0.2536200130133357
"2026-05-27 00:00:00","4.Wednesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",17.67326,-0.13582331995826125
"2026-05-27 00:00:00","4.Wednesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",152.6805899999999,0.040589016907528475
"2026-05-27 00:00:00","4.Wednesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",104.50113999999996,-0.006792986647357502
"2026-05-27 00:00:00","4.Wednesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",17.274259999999998,-0.05574332172845464
"2026-05-27 00:00:00","4.Wednesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",36.16045000000002,-0.3765445029788762
"2026-05-26 00:00:00","3.Tuesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",35.56661000000002,0.11038192099708577
"2026-05-26 00:00:00","3.Tuesday","Detective Vikrant","Overall","Overall","Overall","Overall",13.578249999999997,0.9452494982242641
"2026-05-26 00:00:00","3.Tuesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",11.29222,-0.2914756620482557
"2026-05-26 00:00:00","3.Tuesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",150.69723999999997,0.15700064622778842
"2026-05-26 00:00:00","3.Tuesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",110.59478000000003,0.053046833945243455
"2026-05-26 00:00:00","3.Tuesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",31.697010000000002,1.0128229552044319
"2026-05-26 00:00:00","3.Tuesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",47.784169999999975,-0.2057312344615414
"2026-05-25 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",39.38915000000001,0.4518230558457135
"2026-05-25 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall",10.588920000000002,0.24043020023452288
"2026-05-25 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",18.092260000000007,0.1456990043985802
"2026-05-25 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",158.29124999999996,0.22633461711763347
"2026-05-25 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",92.43954000000001,-0.15654791336269658
"2026-05-25 00:00:00","2.Monday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",10.82869,0.5941681425179131
"2026-05-25 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",39.374459999999985,-0.14663827217833603
"2026-05-24 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",42.44539000000001,0.5693255049562058
"2026-05-24 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall",8.39044,0.47781456953642376
"2026-05-24 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",18.872760000000003,0.3013865635455426
"2026-05-24 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",124.34443000000003,0.17473288155186228
"2026-05-24 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",74.40656999999997,-0.24874402910254023
"2026-05-24 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",32.50336000000001,3.607503926605089
"2026-05-24 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",35.89407999999999,-0.29801430448635013
"2026-05-23 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",26.991820000000004,-0.0086559544578092
"2026-05-23 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall",3.4388000000000005,-0.6142126968314013
"2026-05-23 00:00:00","7.Saturday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",17.104669999999995,0.6604783007557478
"2026-05-23 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",131.32901000000007,0.31398795900502807
"2026-05-23 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",93.01212000000002,-0.023909321448266074
"2026-05-23 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",16.698279999999997,2.323708844961872
"2026-05-23 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",41.41572999999999,-0.096785231461198
"2026-05-22 00:00:00","6.Friday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",28.018270000000022,-0.3192868251030052
"2026-05-22 00:00:00","6.Friday","Detective Vikrant","Overall","Overall","Overall","Overall",10.40657,0.44225409500948665
"2026-05-22 00:00:00","6.Friday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",16.511539999999997,0.15848749743030588
"2026-05-22 00:00:00","6.Friday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",169.90645000000006,0.39272935984178514
"2026-05-22 00:00:00","6.Friday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",82.13112999999998,-0.1921255903313731
"2026-05-22 00:00:00","6.Friday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",18.143449999999994,4.538665600253984
"2026-05-22 00:00:00","6.Friday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",38.78603,-0.11169184942517452
"2026-05-21 00:00:00","5.Thursday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",30.98384,0.05101542033201634
"2026-05-21 00:00:00","5.Thursday","Detective Vikrant","Overall","Overall","Overall","Overall",3.27982,-0.6097134330205316
"2026-05-21 00:00:00","5.Thursday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",11.784289999999999,-0.1907461378719293
"2026-05-21 00:00:00","5.Thursday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",183.13666000000006,0.6723242187535678
"2026-05-21 00:00:00","5.Thursday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",106.19935999999996,-0.13283574789407282
"2026-05-21 00:00:00","5.Thursday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",16.11036,1.9629065629396671
"2026-05-21 00:00:00","5.Thursday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",48.562729999999995,0.30003049117562886
"2026-05-20 00:00:00","4.Wednesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",35.88400000000001,-0.10678170341239546
"2026-05-20 00:00:00","4.Wednesday","Detective Vikrant","Overall","Overall","Overall","Overall",8.28381,-0.1439249728724229
"2026-05-20 00:00:00","4.Wednesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",20.45098,0.21414250915906385
"2026-05-20 00:00:00","4.Wednesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",146.72516000000007,0.17396770166138809
"2026-05-20 00:00:00","4.Wednesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",105.21587000000007,0.05765171997285168
"2026-05-20 00:00:00","4.Wednesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",18.29403,2.3089745885493818
"2026-05-20 00:00:00","4.Wednesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",58.00004999999998,0.1995377647253469
"2026-05-19 00:00:00","3.Tuesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",32.030969999999996,-0.051368203701772974
"2026-05-19 00:00:00","3.Tuesday","Detective Vikrant","Overall","Overall","Overall","Overall",6.980210000000003,-0.13642577629646646
"2026-05-19 00:00:00","3.Tuesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",15.937660000000005,-0.03459960287990793
"2026-05-19 00:00:00","3.Tuesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",130.24819000000016,-0.15967641059871374
"2026-05-19 00:00:00","3.Tuesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",105.02361000000002,0.16010295421738507
"2026-05-19 00:00:00","3.Tuesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",15.747540000000003,0.7622681416077757
"2026-05-19 00:00:00","3.Tuesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",60.161210000000004,0.17686869629397517
"2026-05-18 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",27.130820000000003,-0.23685456316518283
"2026-05-18 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall",8.536489999999999,0.31119613667851365
"2026-05-18 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",15.791460000000002,-0.34834410522588777
"2026-05-18 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",129.07672,0.03175129845459579
"2026-05-18 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",109.59667000000006,0.2977668495752537
"2026-05-18 00:00:00","2.Monday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",6.792689999999999,-0.2810522750605945
"2026-05-18 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",46.14041,-0.018110319666730823
"2026-05-17 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",27.046900000000004,0.13086933052806593
"2026-05-17 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall",5.6776,0.962815203036735
"2026-05-17 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",14.502040000000001,0.05687674906716422
"2026-05-17 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",105.84911,-0.08354320673395821
"2026-05-17 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",99.04289999999995,-0.05868558567069482
"2026-05-17 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",7.054440000000001,-0.3609211438200107
